Customer ID,Customer Name,Segment,City,State,Country,Region,Gender,Age,Education,Marital Status,Order ID,Order Date,Months,Ship Mode,Product Category,Product,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Browsing Time (min),Like,Share,Add to Cart
RR-00218,Underwood Mcgarr,Home Office,Stoke-on-Trent,England,United Kingdom,North,Male,21,High School,Married,FA-2024-25029,2022/6/15,Jan,Standard Class,Fashion,Jeans,$218.00 ,4,0.02,$120.60 ,$12.10 ,Medium,5.2,0,0,0
MS-00329,Faulkner Williams,Consumer,Algiers,Alger,Algeria,Africa,Female,52,Doctorate,Married,FA-2024-25030,2022/3/14,Mar,Standard Class,Fashion,Suits,$109.00 ,5,0.03,$12.70 ,$1.30 ,High,23.7,0,1,1
KE-00327,Frank Ludtke,Home Office,Pueblo,Colorado,United States,West,Female,18,High School,Single,FA-2024-25031,2022/9/15,Jun,Standard Class,Fashion,Sports Wear,$85.00 ,3,0.03,$28.30 ,$2.80 ,Medium,11.3,1,1,1
LL-00353,Espinoza Mull,Consumer,Creil,Picardy,France,Central,Male,42,Doctorate,Married,FA-2024-25032,2022/9/22,Sep,Standard Class,Fashion,Casula Shoes,$122.00 ,4,0.02,$32.20 ,$3.20 ,Medium,4.7,0,0,0
ER-0046,Russo Webber,Consumer,Everett,Massachusetts,United States,East,Male,19,High School,Single,FA-2024-25033,2022/1/16,Jan,Standard Class,Fashion,Running Shoes,$224.00 ,1,0.02,$139.50 ,$14.00 ,Medium,25,0,1,1
AS-00817,Holloway Lucas,Consumer,Auckland,Auckland,New Zealand,Oceania,Male,23,Bachelor,Married,FA-2024-25034,2022/3/15,Dec,Standard Class,Fashion,Formal Shoes,$213.00 ,1,0.03,$126.60 ,$12.70 ,High,6.5,0,0,0
VA-00916,Hammond Kamberova,Consumer,Siegen,North Rhine-Westphalia,Germany,Central,Female,48,Doctorate,Married,FA-2024-25035,2024/6/15,Sep,Standard Class,Fashion,Sneakers,$62.00 ,3,0.02,$20.70 ,$2.10 ,Low,1.8,1,0,0
ON-001260,Nguyen Emerson,Consumer,Jingmen,Hubei,China,North Asia,Female,23,High School,Single,FA-2024-25036,2022/10/28,Oct,Standard Class,Fashion,Titak watch,$228.00 ,1,0.02,$143.40 ,$14.30 ,Medium,23.9,1,1,1
AN-00865,Harding Tran,Corporate,Gómez Palacio,Durango,Mexico,North,Female,20,Associate Degree,Married,FA-2024-25037,2024/10/15,Feb,Standard Class,Fashion,Fossil Watch,$159.00 ,5,0.04,$47.20 ,$4.70 ,Medium,21,1,1,1
E--001385,Pearson Fortune-,Corporate,Chimaltenango,Chimaltenango,Guatemala,Central,Female,18,High School,Married,FA-2024-25038,2022/11/13,Nov,Standard Class,Fashion,T - Shirts,$248.00 ,2,0.05,$143.20 ,$14.30 ,Medium,24.1,1,1,1
RA-00845,Santos Herrera,Consumer,Porto-Novo,Ouémé,Benin,Africa,Male,26,Bachelor,Married,FA-2024-25039,2023/4/20,Apr,Standard Class,Fashion,Shirts,$196.00 ,5,0.02,$96.40 ,$9.60 ,Medium,6.4,1,1,0
PP-001124,Lynch Epp,Corporate,León,Guanajuato,Mexico,North,Male,36,Master,Married,FA-2024-25040,2024/12/22,Dec,Standard Class,Fashion,Jeans,$218.00 ,3,0.03,$118.40 ,$11.80 ,Medium,18.1,0,0,1
ON-001006,Walsh Hamilton,Home Office,Katoomba,New South Wales,Australia,Oceania,Male,23,Associate Degree,Married,FA-2024-25041,2024/7/19,Jul,Standard Class,Fashion,Suits,$109.00 ,3,0.05,$12.70 ,$1.30 ,Medium,6.2,1,0,0
LL-001451,Ortiz Carroll,Home Office,New York City,New York,United States,East,Male,39,Master,Married,FA-2024-25042,2023/4/28,Apr,Standard Class,Fashion,Sports Wear,$85.00 ,1,0.03,$2.50 ,$0.20 ,Medium,3.6,1,0,0
LL-001451,Ortiz Carroll,Home Office,New York City,New York,United States,East,Male,39,Master,Married,FA-2024-25043,2023/11/25,Nov,Standard Class,Fashion,Casula Shoes,$122.00 ,2,0.01,$39.60 ,$4.00 ,Medium,3.2,0,1,0
LE-0052,Mcdowell Roelle,Consumer,Madison,Wisconsin,United States,Central,Male,37,Master,Married,FA-2024-25044,2022/2/15,Sep,Standard Class,Fashion,Running Shoes,$224.00 ,5,0.05,$88.00 ,$8.80 ,Medium,18.7,1,1,0
LE-00376,Booth Pistole,Consumer,Pretoria,Gauteng,South Africa,Africa,Male,27,Associate Degree,Married,FA-2024-25045,2023/12/26,Dec,Standard Class,Fashion,Formal Shoes,$213.00 ,4,0.01,$124.50 ,$12.40 ,High,10.4,0,0,0
AN-003490,Chen Tillman,Consumer,Ixtapaluca,México,Mexico,North,Female,33,Bachelor,Married,FA-2024-25046,2022/8/25,Aug,Standard Class,Fashion,Sneakers,$62.00 ,1,0.01,$62.00 ,$6.20 ,Low,15,1,1,1
AN-00417,Morales Chapman,Home Office,Yuci,Shanxi,China,North Asia,Female,21,High School,Single,FA-2024-25047,2022/2/15,Dec,Standard Class,Fashion,Titak watch,$228.00 ,4,0.05,$102.40 ,$10.20 ,Medium,37.1,1,0,1
ZA-00198,Graves Garza,Home Office,Lehi,Utah,United States,West,Male,44,Master,Married,FA-2024-25048,2022/4/15,Jan,Standard Class,Fashion,Fossil Watch,$159.00 ,3,0.04,$59.90 ,$6.00 ,Medium,17.3,0,0,1
ON-00375,Burton Ellison,Consumer,Morelia,Michoacán,Mexico,North,Male,44,Master,Married,FA-2024-25049,2022/12/14,Dec,Standard Class,Fashion,T - Shirts,$248.00 ,1,0.01,$165.50 ,$16.60 ,High,15.2,1,0,1
TH-002493,Pace Southworth,Consumer,Surubim,Pernambuco,Brazil,South,Female,44,Master,Married,FA-2024-25050,2022/3/15,Apr,Standard Class,Fashion,Shirts,$196.00 ,5,0.02,$96.40 ,$9.60 ,Medium,20.9,0,0,1
IZ-001402,Gill Kriz,Consumer,Adelaide,South Australia,Australia,Oceania,Female,24,Associate Degree,Single,FA-2024-25051,2023/9/14,Sep,Standard Class,Fashion,Jeans,$218.00 ,4,0.03,$111.80 ,$11.20 ,Medium,20.5,1,1,1
LL-0092,Mcclain O'Donnell,Corporate,Matagalpa,Matagalpa,Nicaragua,Central,Male,21,Associate Degree,Married,FA-2024-25052,2024/1/14,Jan,Standard Class,Fashion,Suits,$109.00 ,1,0.05,$23.60 ,$2.40 ,Medium,11.5,0,0,0
CO-002544,Brennan Waco,Corporate,Orizaba,Veracruz,Mexico,North,Male,18,High School,Married,FA-2024-25053,2023/1/15,Sep,Standard Class,Fashion,Sports Wear,$85.00 ,4,0.02,$21.30 ,$2.10 ,High,17,1,0,1
LE-00158,Brady Lonsdale,Consumer,Manila,National Capital,Philippines,Southeast Asia,Male,27,Associate Degree,Married,FA-2024-25054,2022/5/27,May,Standard Class,Fashion,Casula Shoes,$122.00 ,2,0.04,$32.20 ,$3.20 ,Medium,5.7,1,1,1
ON-00734,Roman Monton,Consumer,Dallas,Texas,United States,Central,Male,34,Master,Married,FA-2024-25055,2024/9/20,Sep,Standard Class,Fashion,Running Shoes,$224.00 ,5,0.02,$121.60 ,$12.20 ,High,6.6,1,0,1
IN-00405,Miles Gilpin,Consumer,Philadelphia,Pennsylvania,United States,East,Male,31,Bachelor,Single,FA-2024-25056,2023/2/25,Feb,Standard Class,Fashion,Formal Shoes,$213.00 ,4,0.01,$124.50 ,$12.40 ,Medium,4.9,1,0,0
IS-00123,Saunders Kotsonis,Consumer,Kuala Lumpur,Kuala Lumpur,Malaysia,Southeast Asia,Female,36,Doctorate,Married,FA-2024-25057,2022/6/21,Jun,Standard Class,Fashion,Sneakers,$62.00 ,3,0.04,$20.70 ,$2.10 ,High,31.4,1,1,1
AB-004408,Cardenas Yedwab,Home Office,San Miguelito,Panama,Panama,Central,Female,25,Bachelor,Single,FA-2024-25058,2024/11/15,Sep,Standard Class,Fashion,Titak watch,$228.00 ,5,0.01,$136.60 ,$13.70 ,Medium,35.6,0,1,1
TT-0045,Hess Prescott,Home Office,Harrisonburg,Virginia,United States,South,Male,34,Bachelor,Single,FA-2024-25059,2024/3/21,Mar,Standard Class,Fashion,Fossil Watch,$159.00 ,3,0.05,$55.20 ,$5.50 ,Medium,18.4,0,0,1
IN-001429,Lloyd Martin,Consumer,Mission Viejo,California,United States,West,Female,32,Bachelor,Married,FA-2024-25060,2024/9/27,Sep,Standard Class,Fashion,T - Shirts,$248.00 ,4,0.03,$138.20 ,$13.80 ,High,8.1,1,1,1
AY-002891,Kirk Murray,Home Office,Echirolles,Rhône-Alpes,France,Central,Female,59,Doctorate,Married,FA-2024-25061,2023/10/16,Oct,Standard Class,Fashion,Shirts,$196.00 ,4,0.01,$108.20 ,$10.80 ,High,28.3,1,0,1
TS-001099,Guerra Roberts,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia,Male,20,Associate Degree,Single,FA-2024-25062,2023/4/29,Apr,Standard Class,Fashion,Jeans,$218.00 ,4,0.04,$103.10 ,$10.30 ,High,26.5,0,0,0
ON-001351,Collier Mcmahon,Consumer,Lisbon,Lisboa,Portugal,South,Female,21,High School,Single,FA-2024-25063,2023/4/15,Jul,Standard Class,Fashion,Suits,$109.00 ,5,0.01,$23.60 ,$2.40 ,Medium,19.2,1,1,1
ER-001763,Meyers Pelletier,Corporate,Los Angeles,California,United States,West,Female,19,Associate Degree,Married,FA-2024-25064,2022/6/15,May,Standard Class,Fashion,Sports Wear,$85.00 ,1,0.05,$0.80 ,$0.10 ,Medium,24.1,1,1,1
RD-001274,Griffith Hazard,Consumer,Santiago de los Caballeros,Santiago,Dominican Republic,Caribbean,Female,20,Associate Degree,Single,FA-2024-25065,2022/1/15,Apr,Standard Class,Fashion,Casula Shoes,$122.00 ,3,0.04,$27.40 ,$2.70 ,High,8.3,1,1,1
ON-00321,Christensen Lebron,Consumer,Mejicanos,San Salvador,El Salvador,Central,Female,18,High School,Single,FA-2024-25066,2022/2/27,Feb,Standard Class,Fashion,Running Shoes,$224.00 ,4,0.01,$135.00 ,$13.50 ,Medium,6.6,1,1,1
IS-00792,Navarro Preis,Consumer,Ciudad del Carmen,Campeche,Mexico,North,Male,36,Master,Married,FA-2024-25067,2023/6/30,Jun,Standard Class,Fashion,Formal Shoes,$213.00 ,4,0.05,$90.40 ,$9.00 ,Medium,11.6,0,0,1
RG-00356,Sloan Shillingsburg,Corporate,Rockhampton,Queensland,Australia,Oceania,Female,26,Bachelor,Single,FA-2024-25068,2024/9/20,Sep,Standard Class,Fashion,Sneakers,$62.00 ,5,0.03,$12.40 ,$1.20 ,Medium,8.9,0,1,1
EN-00105,Sexton Sorensen,Consumer,Izmir,Izmir,Turkey,EMEA,Female,26,Master,Married,FA-2024-25069,2023/7/15,Jul,Standard Class,Fashion,Titak watch,$228.00 ,2,0.01,$143.40 ,$14.30 ,Medium,29.7,1,1,1
NN-001085,Hoffman Flathmann,Consumer,New York City,New York,United States,East,Male,33,Bachelor,Married,FA-2024-25070,2023/4/22,Apr,Standard Class,Fashion,Fossil Watch,$159.00 ,3,0.01,$74.20 ,$7.40 ,Medium,28.3,1,0,0
EN-00315,Wolfe Hansen,Consumer,Fayetteville,North Carolina,United States,South,Male,54,Doctorate,Married,FA-2024-25071,2024/3/15,Aug,Standard Class,Fashion,T - Shirts,$248.00 ,5,0.01,$155.60 ,$15.60 ,Medium,10,0,0,0
RE-00648,Mckenzie Mcguire,Consumer,London,England,United Kingdom,North,Female,32,Master,Married,FA-2024-25072,2023/4/15,Aug,Standard Class,Fashion,Shirts,$196.00 ,4,0.05,$76.80 ,$7.70 ,Medium,27.6,1,1,1
ON-002280,Larson Ferguson,Consumer,Santiago,Santiago,Chile,South,Female,27,Bachelor,Single,FA-2024-25073,2023/5/15,Nov,Standard Class,Fashion,Jeans,$218.00 ,1,0.01,$135.80 ,$13.60 ,High,27.9,1,1,1
CH-00936,Trevino Reichenbach,Consumer,Brandenburg,Brandenburg,Germany,Central,Male,19,High School,Single,FA-2024-25074,2024/12/15,Apr,Standard Class,Fashion,Suits,$109.00 ,1,0.05,$23.60 ,$2.40 ,High,27.8,1,0,0
AH-00722,Garza Elijah,Home Office,Araçatuba,São Paulo,Brazil,South,Female,21,Associate Degree,Single,FA-2024-25075,2024/12/21,Dec,Standard Class,Fashion,Sports Wear,$85.00 ,3,0.01,$2.50 ,$0.20 ,High,26.1,1,1,1
NA-0025,Vasquez Dona,Consumer,Seville,Andalusía,Spain,South,Male,27,Associate Degree,Single,FA-2024-25076,2022/1/20,Jan,Standard Class,Fashion,Casula Shoes,$122.00 ,5,0.02,$29.80 ,$3.00 ,Medium,19.2,0,0,0
RI-00118,Ayala Molinari,Consumer,Turin,Piedmont,Italy,,Male,37,Master,Married,FA-2024-25077,2023/2/28,Feb,Standard Class,Fashion,Running Shoes,$224.00 ,4,0.05,$99.20 ,$9.90 ,High,13.9,0,0,1
UN-00774,Bennett Braun,Consumer,Holguín,Holguín,Cuba,Caribbean,Male,18,High School,Single,FA-2024-25078,2023/7/28,Jul,Standard Class,Fashion,Formal Shoes,$213.00 ,3,0.03,$113.80 ,$11.40 ,Medium,7,0,0,0
LE-00668,George Engle,Home Office,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Female,25,Bachelor,Single,FA-2024-25079,2024/2/15,Sep,Standard Class,Fashion,Sneakers,$62.00 ,5,0.02,$12.40 ,$1.20 ,Medium,23.2,1,1,1
RR-00127,Peters Derr,Corporate,Lannion,Brittany,France,Central,Male,34,Bachelor,Married,FA-2024-25080,2024/7/19,Jul,Standard Class,Fashion,Titak watch,$228.00 ,2,0.05,$125.20 ,$12.50 ,Medium,23.8,0,0,1
RN-00101,Cook Bern,Consumer,Amsterdam,North Holland,Netherlands,Central,Male,21,Associate Degree,Single,FA-2024-25081,2023/5/23,May,Standard Class,Fashion,Fossil Watch,$159.00 ,4,0.04,$53.60 ,$5.40 ,High,20.4,1,0,1
ER-00905,Conley Miller,Home Office,New York City,New York,United States,East,Male,21,High School,Single,FA-2024-25082,2023/4/15,May,Standard Class,Fashion,T - Shirts,$248.00 ,2,0.01,$163.00 ,$16.30 ,High,14.3,0,0,0
RT-0073,Foley Stewart,Consumer,Marikina,National Capital,Philippines,Southeast Asia,Female,42,Doctorate,Married,FA-2024-25083,2022/6/15,Jan,Standard Class,Fashion,Shirts,$196.00 ,2,0.02,$108.20 ,$10.80 ,Medium,3.9,1,1,1
AR-00605,Bishop Dunbar,Home Office,Villa Nueva,Guatemala,Guatemala,Central,Female,31,Bachelor,Married,FA-2024-25084,2023/8/15,Jun,Standard Class,Fashion,Jeans,$218.00 ,5,0.04,$94.40 ,$9.40 ,Medium,7.6,1,1,1
BS-00975,Swanson Jacobs,Consumer,La Ceiba,Atlántida,Honduras,Central,Female,19,High School,Single,FA-2024-25085,2023/6/15,Jan,Standard Class,Fashion,Suits,$109.00 ,4,0.02,$20.30 ,$2.00 ,Medium,24.7,1,1,1
NT-0071,Ferguson Conant,Corporate,Aurangabad,Bihar,India,Central Asia,Male,24,Associate Degree,Single,FA-2024-25086,2022/9/21,Sep,Standard Class,Fashion,Sports Wear,$85.00 ,4,0.03,$21.30 ,$2.10 ,Medium,10.4,1,1,1
ON-004211,Perez Barton,Home Office,Cologne,North Rhine-Westphalia,Germany,Central,Female,24,Bachelor,Married,FA-2024-25087,2022/11/15,Jul,Standard Class,Fashion,Casula Shoes,$122.00 ,3,0.02,$34.70 ,$3.50 ,High,9.8,1,1,1
ST-00124,Bullock Prost,Consumer,Perth,Western Australia,Australia,Oceania,Female,33,Master,Married,FA-2024-25088,2023/8/15,Oct,Standard Class,Fashion,Running Shoes,$224.00 ,4,0.02,$126.10 ,$12.60 ,High,2,0,0,1
ON-002399,Pierce Creighton,Consumer,San Cristóbal de Las Casas,Chiapas,Mexico,North,Male,53,Doctorate,Married,FA-2024-25089,2024/12/26,Dec,Standard Class,Fashion,Formal Shoes,$213.00 ,3,0.02,$120.20 ,$12.00 ,Medium,29.2,0,1,0
LS-001,Lane Daniels,Consumer,Brisbane,Queensland,Australia,Oceania,Male,22,Associate Degree,Married,FA-2024-25090,2023/9/26,Sep,Standard Class,Fashion,Sneakers,$62.00 ,5,0.05,$12.40 ,$1.20 ,Medium,10.8,1,0,1
NS-00247,Armstrong Dawkins,Home Office,Mixco,Guatemala,Guatemala,Central,Male,34,Bachelor,Married,FA-2024-25091,2023/6/15,Jun,Standard Class,Fashion,Titak watch,$228.00 ,1,0.02,$143.40 ,$14.30 ,Medium,15.7,0,0,1
L--001480,Parker Bell-,Consumer,Melbourne,Victoria,Australia,Oceania,Female,33,Bachelor,Married,FA-2024-25092,2024/7/15,Jul,Standard Class,Fashion,Fossil Watch,$159.00 ,2,0.01,$75.80 ,$7.60 ,Medium,23.1,1,0,0
OK-00445,Walker Ashbrook,Consumer,Santa Catarina,Nuevo León,Mexico,North,Male,25,Bachelor,Married,FA-2024-25093,2022/10/15,Apr,Standard Class,Fashion,T - Shirts,$248.00 ,4,0.03,$138.20 ,$13.80 ,High,18.2,0,0,1
ES-001030,Brooks Boyes,Corporate,Los Angeles,California,United States,West,Male,18,High School,Single,FA-2024-25094,2024/6/20,Jun,Standard Class,Fashion,Shirts,$196.00 ,4,0.01,$108.20 ,$10.80 ,Medium,14.9,0,0,0
AN-00953,Kramer O'Brian,Consumer,Seoul,Seoul,South Korea,North Asia,Male,18,High School,Single,FA-2024-25095,2022/10/26,Oct,Standard Class,Fashion,Jeans,$218.00 ,1,0.05,$127.10 ,$12.70 ,Medium,10.4,0,1,1
EK-002836,Hamilton Bzostek,Corporate,Munich,Bavaria,Germany,Central,Female,30,Bachelor,Single,FA-2024-25096,2023/6/20,Jun,Standard Class,Fashion,Suits,$109.00 ,1,0.01,$27.90 ,$2.80 ,Medium,24.9,0,0,1
AS-00859,Wise Koutras,Corporate,Liverpool,England,United Kingdom,North,Male,21,High School,Single,FA-2024-25097,2022/9/29,Sep,Standard Class,Fashion,Sports Wear,$85.00 ,2,0.02,$1.60 ,$0.20 ,Medium,20.2,1,0,0
NI-00144,Arnold Crestani,Consumer,Kharkiv,Kharkiv,Ukraine,EMEA,Male,23,High School,Single,FA-2024-25098,2023/2/14,Feb,Standard Class,Fashion,Casula Shoes,$122.00 ,3,0.01,$38.30 ,$3.80 ,Medium,15.2,0,0,1
IG-001713,Logan Ludwig,Consumer,Culiacán,Sinaloa,Mexico,North,Female,25,Associate Degree,Single,FA-2024-25099,2023/1/15,May,Standard Class,Fashion,Running Shoes,$224.00 ,2,0.03,$130.60 ,$13.10 ,Medium,6.1,1,1,1
SH-0082,Mann Hirsh,Corporate,Marikina,National Capital,Philippines,Southeast Asia,Female,39,Master,Single,FA-2024-25100,2023/11/28,Nov,Standard Class,Fashion,Formal Shoes,$213.00 ,5,0.03,$101.10 ,$10.10 ,Medium,20.6,1,1,1
EZ-00546,Beck Gonzalez,Corporate,Richardson,Texas,United States,Central,Female,37,Master,Single,FA-2024-25101,2023/5/29,May,Standard Class,Fashion,Sneakers,$62.00 ,5,0.02,$12.40 ,$1.20 ,High,8.6,0,1,0
ME-00955,Howard Blume,Corporate,Kigali,Kigali,Rwanda,Africa,Male,54,Doctorate,Married,FA-2024-25102,2024/12/16,Dec,Standard Class,Fashion,Titak watch,$228.00 ,1,0.02,$143.40 ,$14.30 ,Medium,3.5,0,0,0
YN-002590,Rhodes Goldwyn,Home Office,Franklin,Massachusetts,United States,East,Female,23,Bachelor,Single,FA-2024-25103,2024/7/13,Jul,Standard Class,Fashion,Fossil Watch,$159.00 ,2,0.03,$69.50 ,$6.90 ,Medium,25.4,1,0,0
TH-00165,Ayers Smith,Home Office,Coyoacán,Distrito Federal,Mexico,North,Female,25,Bachelor,Married,FA-2024-25104,2024/3/26,Mar,Standard Class,Fashion,T - Shirts,$248.00 ,4,0.04,$128.30 ,$12.80 ,High,3.4,0,1,1
VA-00916,Hammond Kamberova,Consumer,Siegen,North Rhine-Westphalia,Germany,Central,Female,48,Doctorate,Married,FA-2024-25105,2024/11/29,Nov,Standard Class,Fashion,Shirts,$196.00 ,3,0.02,$104.20 ,$10.40 ,Low,30.4,1,1,1
AN-00223,Gay Willman,Consumer,San Francisco,California,United States,West,Male,50,Doctorate,Married,FA-2024-25106,2024/2/19,Feb,Standard Class,Fashion,Jeans,$218.00 ,2,0.04,$120.60 ,$12.10 ,Medium,6.4,0,1,1
ND-00427,Eaton Pond,Home Office,Philadelphia,Pennsylvania,United States,East,Male,22,Bachelor,Single,FA-2024-25107,2024/3/30,Mar,Standard Class,Fashion,Suits,$109.00 ,1,0.05,$23.60 ,$2.40 ,Medium,15.9,0,1,0
EZ-00546,Beck Gonzalez,Corporate,Richardson,Texas,United States,Central,Female,37,Master,Single,FA-2024-25108,2024/7/23,Jul,Standard Class,Fashion,Sports Wear,$85.00 ,2,0.04,$42.50 ,$4.30 ,High,26.1,0,0,0
DY-00897,Mccarthy Kennedy,Home Office,Coacalco,México,Mexico,North,Male,23,High School,Single,FA-2024-25109,2024/1/27,Jan,Standard Class,Fashion,Casula Shoes,$122.00 ,4,0.02,$32.20 ,$3.20 ,Medium,17.6,0,0,1
NO-001128,Solis Trevino,Corporate,Baku,Baki,Azerbaijan,EMEA,Female,25,Associate Degree,Single,FA-2024-25110,2024/5/21,May,Standard Class,Fashion,Running Shoes,$224.00 ,1,0.03,$137.30 ,$13.70 ,High,36.6,1,1,1
LS-00418,Burnett Mills,Consumer,Shulan,Jilin,China,North Asia,Female,45,Doctorate,Married,FA-2024-25111,2024/3/15,Mar,Standard Class,Fashion,Formal Shoes,$213.00 ,5,0.02,$111.70 ,$11.20 ,Low,31.5,1,1,1
RA-00665,Harrison Carreira,Consumer,Soyapango,San Salvador,El Salvador,Central,Female,32,Bachelor,Married,FA-2024-25112,2024/5/29,May,Standard Class,Fashion,Sneakers,$62.00 ,2,0.05,$31.00 ,$3.10 ,High,36.3,0,1,1
ON-0012,Doyle Knutson,Home Office,Los Angeles,California,United States,West,Male,68,Doctorate,Married,FA-2024-25113,2022/5/15,Feb,Standard Class,Fashion,Titak watch,$228.00 ,4,0.02,$129.80 ,$13.00 ,Medium,3,0,0,1
AN-004334,Edwards Beltran,Consumer,Chicago,Illinois,United States,Central,Male,34,Bachelor,Married,FA-2024-25114,2022/9/15,Feb,Standard Class,Fashion,Fossil Watch,$159.00 ,4,0.05,$47.20 ,$4.70 ,Medium,7.8,0,0,1
BB-0042654,Landry Stobb,Home Office,Buenos Aires,Buenos Aires,Argentina,South,Female,21,Associate Degree,Married,FA-2024-25115,2024/11/23,Nov,Standard Class,Fashion,T - Shirts,$248.00 ,2,0.03,$153.10 ,$15.30 ,Low,6.5,1,0,0
LS-00152,Andrews Daniels,Corporate,Bangalore,Karnataka,India,Central Asia,Female,48,Doctorate,Married,FA-2024-25116,2023/8/17,Aug,Standard Class,Fashion,Shirts,$196.00 ,4,0.04,$84.60 ,$8.50 ,High,22.6,1,0,1
EZ-00789,Pena Gonzalez,Consumer,Tlalpan,Distrito Federal,Mexico,North,Female,41,Master,Single,FA-2024-25117,2022/11/24,Nov,Standard Class,Fashion,Jeans,$218.00 ,5,0.05,$83.50 ,$8.40 ,Medium,19.8,0,0,0
KI-00960,Fitzgerald Klamczynski,Corporate,Antwerp,Antwerp,Belgium,Central,Male,27,Associate Degree,Married,FA-2024-25118,2023/10/15,Feb,Standard Class,Fashion,Suits,$109.00 ,5,0.03,$12.70 ,$1.30 ,High,21,0,0,1
IN-00405,Miles Gilpin,Consumer,Philadelphia,Pennsylvania,United States,East,Male,31,Bachelor,Single,FA-2024-25119,2022/2/15,Jan,Standard Class,Fashion,Sports Wear,$85.00 ,3,0.05,$28.30 ,$2.80 ,Medium,17.3,0,0,1
IN-00471,Torres Blumstein,Home Office,Anshan,Liaoning,China,North Asia,Female,18,High School,Single,FA-2024-25120,2023/2/13,Feb,Standard Class,Fashion,Casula Shoes,$122.00 ,5,0.05,$11.50 ,$1.20 ,Medium,15.8,0,0,0
MS-00334,Oneill Williams,Consumer,San Luis,San Luis,Argentina,South,Female,19,High School,Single,FA-2024-25121,2023/8/21,Aug,Standard Class,Fashion,Running Shoes,$224.00 ,3,0.05,$110.40 ,$11.00 ,Medium,27.5,1,1,1
SO-002957,Mitchell Barroso,Corporate,Tel Aviv,Tel Aviv,Israel,EMEA,Female,24,Bachelor,Single,FA-2024-25122,2022/8/13,Aug,Standard Class,Fashion,Formal Shoes,$213.00 ,4,0.05,$90.40 ,$9.00 ,High,30.7,1,1,1
MS-00329,Faulkner Williams,Consumer,Algiers,Alger,Algeria,Africa,Female,52,Doctorate,Married,FA-2024-25123,2022/9/24,Sep,Standard Class,Fashion,Sneakers,$62.00 ,1,0.02,$62.00 ,$6.20 ,High,24.3,1,1,1
EE-00395,Clarke Mcafee,Consumer,Tlalnepantla,México,Mexico,North,Male,66,Doctorate,Single,FA-2024-25124,2023/8/21,Aug,Standard Class,Fashion,Titak watch,$228.00 ,3,0.04,$120.60 ,$12.10 ,Medium,21.2,0,0,0
DI-002268,Anderson Andreadi,Consumer,Montreuil,Ile-de-France,France,Central,Male,26,Bachelor,Married,FA-2024-25125,2022/2/15,Aug,Standard Class,Fashion,Fossil Watch,$159.00 ,5,0.03,$55.20 ,$5.50 ,Medium,11.6,1,0,0
AS-00859,Wise Koutras,Corporate,Liverpool,England,United Kingdom,North,Male,21,High School,Single,FA-2024-25126,2022/2/24,Feb,Standard Class,Fashion,T - Shirts,$248.00 ,1,0.02,$163.00 ,$16.30 ,Medium,17.7,1,0,0
RI-00118,Ayala Molinari,Consumer,Turin,Piedmont,Italy,,Male,37,Master,Married,FA-2024-25127,2022/10/15,Jan,Standard Class,Fashion,Shirts,$196.00 ,2,0.05,$96.40 ,$9.60 ,Medium,2.8,1,0,0
IN-00565,Page Häberlin,Home Office,Orizaba,Veracruz,Mexico,North,Female,52,Doctorate,Single,FA-2024-25128,2022/7/23,Jul,Standard Class,Fashion,Jeans,$218.00 ,3,0.04,$111.80 ,$11.20 ,Medium,12.1,1,1,1
NI-004751,Dudley Vittorini,Consumer,Be'er Sheva,Southern,Israel,EMEA,Female,27,Master,Married,FA-2024-25129,2023/9/14,Sep,Standard Class,Fashion,Suits,$109.00 ,1,0.05,$23.60 ,$2.40 ,Medium,6.8,0,0,0
EY-00266,Munoz Hackney,Home Office,Shanghai,Shanghai,China,North Asia,Female,32,Bachelor,Single,FA-2024-25130,2022/12/15,Jun,Standard Class,Fashion,Sports Wear,$85.00 ,4,0.03,$21.30 ,$2.10 ,Medium,17.3,1,1,1
LY-001689,Phillips Beeghly,Consumer,Viterbo,Lazio,Italy,South,Male,20,Associate Degree,Married,FA-2024-25131,2022/6/29,Jun,Standard Class,Fashion,Casula Shoes,$122.00 ,4,0.05,$17.60 ,$1.80 ,Medium,11,0,0,0
TO-00527,Rush Takahito,Consumer,Camagüey,Camagüey,Cuba,Caribbean,Female,33,Bachelor,Married,FA-2024-25132,2022/5/15,Dec,Standard Class,Fashion,Running Shoes,$224.00 ,4,0.02,$126.10 ,$12.60 ,High,11.7,0,1,1
EZ-001311,Warner Hernandez,Consumer,Murray,Kentucky,United States,South,Female,26,Associate Degree,Single,FA-2024-25133,2022/8/31,Aug,Standard Class,Fashion,Formal Shoes,$213.00 ,1,0.03,$126.60 ,$12.70 ,Medium,12.5,1,1,1
NG-00470,Caldwell Galang,Corporate,Yunyang,Henan,China,North Asia,Male,24,High School,Single,FA-2024-25134,2022/7/16,Jul,Standard Class,Fashion,Sneakers,$62.00 ,1,0.04,$62.00 ,$6.20 ,High,27.3,0,0,0
